
int	   end	   flow		cost
12169	4929	533.982201	0.430199;	
12169	8778	272.325246	1.585010;	
12169	12174	59.712270	3.105041;	
12170	2478	1666.378850	0.572419;	
12170	11024	559.655240	2.267618;	
12170	12171	148.248923	2.692813;	
12171	12166	763.141465	0.974977;	
12171	12170	426.575930	3.564560;	
12171	12172	452.713908	2.027002;	
12171	12199	9.127345	3.397500;	
12172	2749	448.250240	1.767546;	
12172	11021	458.631087	1.676914;	
12172	12168	791.232162	2.613364;	
12172	12171	816.770877	2.818616;	
12173	2749	284.459026	3.386094;	
12173	11019	268.786378	1.859384;	
12173	12174	153.391948	1.058102;	
12174	11018	71.781251	2.187517;	
12174	12169	4.135972	3.105000;	
12174	12173	553.053001	1.159284;	
12174	12175	147.934537	1.460822;	
12175	6486	684.796288	0.940217;	
12175	8778	698.266345	0.665203;	
12175	12174	490.403023	1.538949;	
12176	2481	452.770343	2.003912;	
12176	11031	557.004282	2.124369;	
12176	12187	891.230303	0.865880;	
12177	10157	10338.221091	2.536198;	
12178	12204	11284.951344	0.768379;	
12179	6847	2198.765694	0.611289;	
12179	8680	1864.600186	0.569686;	
12179	12180	327.746863	1.409459;	
12180	8693	1172.929158	0.436136;	
12180	10595	723.707109	0.559956;	
12180	12179	394.426084	1.502155;	
12180	12181	8.575439	1.325000;	
12181	2840	2543.685965	0.552755;	
12181	8377	2470.424334	0.446553;	
12181	12180	341.090093	1.424076;	
12181	12182	317.733818	1.332179;	
12182	2838	918.298741	0.479189;	
12182	10596	755.109560	0.466200;	
12182	12181	373.785289	1.467883;	
12183	2837	279.973293	0.693486;	
12183	6887	764.184397	0.956256;	
12183	6996	541.055276	1.404778;	
12184	11928	502.379962	1.356931;	
12184	12389	606.099345	1.768260;	
12185	4386	840.093426	0.571636;	
12185	7004	131.253339	1.327172;	
12185	10597	569.467836	0.973731;	
12186	3880	215.492696	2.626691;	
12186	12188	281.006194	2.745638;	
12186	12592	623.645703	0.495301;	
12187	3880	1098.857724	0.992337;	
12187	12176	1009.774625	1.889295;	
12187	12188	652.284543	1.069881;	
12188	12186	225.707294	2.765769;	
12188	12187	625.633568	1.061446;	
12188	12191	768.920486	2.677671;	
12189	6732	2133.153144	0.485791;	
12189	10592	2225.216475	0.871342;	
12189	12190	393.585591	0.670951;	
12190	12189	0.000000	0.662500;	
12190	12192	393.585591	0.737825;	
12191	2480	1219.040523	2.795720;	
12191	3878	489.162081	1.130478;	
12191	12188	686.970611	1.362480;	
12191	12194	190.454927	1.757715;	
12192	8349	309.790706	1.414353;	
12192	10592	1131.462805	0.582349;	
12192	12190	0.000000	0.650000;	
12192	12221	585.695524	0.540337;	
12193	11045	1683.251176	0.542519;	
12193	12196	802.172981	0.580429;	
12193	12204	2444.103560	0.560609;	
12194	11027	414.071193	0.988605;	
12194	12191	260.131919	1.759861;	
12194	12195	970.093069	1.146174;	
12195	11024	568.420644	2.107889;	
12195	11028	633.548035	2.603000;	
12195	12194	674.203112	0.643084;	
12196	9773	2498.252862	1.465814;	
12196	12193	2107.515275	0.717037;	
12196	12203	496.555231	0.428284;	
12197	6500	1103.305836	2.020494;	
12197	11504	1647.592700	1.586707;	
12197	12490	619.385781	2.071627;	
12197	12564	1971.868248	1.533163;	
12198	6500	838.987831	0.489773;	
12198	11024	1106.299781	3.656756;	
12198	12199	7.515126	2.555000;	
12199	12171	372.922338	3.453117;	
12199	12198	13.133972	2.555000;	
12199	12200	6.502445	0.472500;	
12200	11021	0.825190	1.980000;	
12200	12199	375.916283	0.482207;	
12200	12201	5.677255	1.080000;	
12201	2744	4.615492	0.787500;	
12201	12200	375.290679	1.086636;	
12201	12202	1.061763	0.652500;	
12202	2744	668.661393	1.075603;	
12202	2748	10.962105	3.870000;	
12202	11021	784.308391	1.681694;	
12202	12201	7.996515	0.652500;	
12203	12177	10338.221091	0.634630;	
12203	12196	2611.031163	1.026809;	
12204	7509	12631.997181	2.522059;	
12204	12193	1097.057722	0.281796;	
12205	6486	858.807251	0.374305;	
12205	11018	276.877844	2.396864;	
12205	12473	410.577897	2.548039;	
12206	5142	16.026171	0.427500;	
12206	7763	141.658067	0.225003;	
12206	9002	4270.323632	2.199330;	
12207	5142	90.369751	0.360001;	
12207	7760	2216.745164	0.876390;	
12207	7763	547.814479	0.360978;	
12208	2204	9980.634581	0.533718;	
12209	12208	9980.634581	0.010000;	
12210	12211	2328.759339	0.010000;	
12211	2116	1413.025132	0.453699;	
12211	8511	915.734208	1.287190;	
12212	2122	3234.627616	1.187512;	
12213	12212	3234.627616	0.010000;	
12214	8514	10932.873223	1.141626;	
12214	8537	2.380008	0.292500;	
12215	4527	11284.782288	0.870415;	
12216	8616	587.033513	0.366248;	
12216	10817	417.378857	1.609019;	
12216	12217	117.782182	0.848052;	
12216	12218	448.656299	2.005857;	
12217	4526	117.782182	0.106081;	
12217	12216	769.643868	0.941901;	
12218	2383	1445.597410	2.066582;	
12218	2384	136.721363	0.713125;	
12218	7478	2335.555955	1.217241;	
12218	9929	455.489981	1.513946;	
12218	12216	0.243410	1.749000;	
12218	12319	1268.295085	0.811772;	
12219	2700	1203.745039	0.352848;	
12219	12236	1396.575280	0.432245;	
12220	4998	1850.405175	1.348336;	
12220	10541	364.823149	1.963863;	
12220	10542	941.105269	1.889919;	
12220	12331	1473.602170	1.086689;	
12221	6904	1465.572836	0.639070;	
12221	12192	719.574643	0.815609;	
12221	12222	593.891549	0.331588;	
12222	2795	1400.513615	1.147893;	
12222	12221	439.918585	0.236122;	
12222	12370	429.652219	0.271151;	
12223	7788	3845.541149	0.200523;	
12223	10652	2453.904933	2.146047;	
12223	12224	958.368526	0.696894;	
12223	12679	1515.302910	2.066404;	
12224	7787	2130.516008	1.179812;	
12224	7788	2949.998570	0.355652;	
12224	10651	2182.287402	1.396107;	
12224	12223	850.789099	0.483042;	
12225	7719	1871.280150	1.006407;	
12225	7821	2586.306075	0.125021;	
12225	10414	1392.222443	1.228134;	
12225	12226	2181.444692	0.153726;	
12226	7820	1690.424090	1.011941;	
12226	10408	491.020603	1.007915;	
12226	12225	1738.240075	0.173217;	
12227	5199	177.860994	1.102502;	
12227	5200	535.038968	0.209787;	
12227	12701	1077.535907	0.318438;	
12228	2697	457.436538	0.591481;	
12228	3252	539.726334	0.699285;	
12228	11074	1983.395290	2.482991;	
12228	12232	1143.609452	1.149441;	
12229	5196	606.931402	0.387818;	
12229	10425	486.153761	1.473493;	
12229	12778	245.622400	0.459558;	
12230	6619	967.401717	0.294911;	
12230	8853	329.722059	0.450889;	
12230	8856	514.899100	0.220739;	
12230	12134	2341.033125	1.500787;	
12231	5149	595.142236	0.360411;	
12231	10324	1160.845377	0.995338;	
12231	12081	765.657288	0.591163;	
12232	3928	1160.378491	0.349345;	
12232	12219	712.458530	0.430822;	
12232	12228	1023.951265	1.148941;	
12233	8856	1506.150605	0.654004;	
12233	10324	1074.186187	2.473159;	
12233	12234	0.000000	1.325000;	
12233	12298	1927.112962	1.222635;	
12234	9617	636.167334	2.657155;	
12234	12233	0.216500	1.325000;	
12234	12299	144.836889	1.563717;	
12235	10975	2044.343163	1.172161;	
12235	10976	2143.104924	2.428540;	
12235	10980	2643.135585	1.103656;	
12236	12151	10015.479532	1.174198;	
12236	12232	587.376105	0.429035;	
12237	4011	369.386268	1.737952;	
12237	10981	608.745720	3.076321;	
12237	10985	1076.196383	1.677044;	
12238	6983	2012.689698	2.089015;	
12238	7522	3124.611838	0.425717;	
12238	7558	2895.942474	0.364288;	
12238	12239	3762.092776	2.498596;	
12239	3937	905.834539	1.225654;	
12239	3938	3789.210489	1.367678;	
12239	10981	2481.744807	1.169757;	
12239	12238	2732.385249	1.529229;	
12240	3252	8632.636737	0.218991;	
12240	12219	1132.301474	0.429550;	
12240	12228	1672.407243	0.528372;	
12241	7583	783.086050	0.593210;	
12241	10982	1136.113041	0.459477;	
12241	10987	4159.293368	2.421734;	
12241	12244	2834.794104	1.797876;	
12242	7558	2366.325397	2.552341;	
12242	10983	2206.958616	0.299282;	
12242	12091	1870.360465	1.195187;	
12242	12243	1500.275058	2.015104;	
12243	3933	1365.550412	0.501779;	
12243	12092	377.035824	1.215761;	
12243	12242	1724.696716	2.213003;	
12243	12246	1807.338391	1.454247;	
12244	3933	789.642816	1.245353;	
12244	10794	2724.967371	1.438349;	
12244	12241	3444.859076	2.647712;	
12245	1892	255.596492	1.421964;	
12245	3546	243.211118	0.970011;	
12245	11440	355.337136	1.354094;	
12246	10788	1468.282614	0.996602;	
12246	10794	1575.290602	2.051515;	
12246	12243	1663.455934	1.354917;	
12246	12247	1816.682538	1.962151;	
12247	10789	1045.400879	1.166665;	
12247	10795	1867.026271	0.328510;	
12247	10796	984.853280	3.002933;	
12247	12246	1845.439078	1.993833;	
12248	3547	280.493935	1.257117;	
12248	10033	200.150908	1.972210;	
12248	11441	920.709267	0.276329;	
12249	7593	2590.971071	0.481948;	
12249	10794	3480.916428	2.199197;	
12249	10795	989.809998	1.846213;	
12249	12250	1645.485995	0.938796;	
12250	10795	229.923231	2.835656;	
12250	10802	1367.370072	2.354146;	
12250	12249	1770.103643	0.996037;	
12250	12251	1217.686043	1.547989;	
12251	2111	904.885429	0.780470;	
12251	8260	999.157772	0.476439;	
12251	10796	1616.319302	2.308830;	
12251	12250	1854.822813	1.966568;	
12251	12313	1714.946042	2.550780;	
12252	8260	2297.487956	0.530714;	
12252	8890	1727.823400	0.467234;	
12252	10803	1213.073295	0.708059;	
12252	12253	952.300105	2.609269;	
12253	9621	1191.328462	1.875481;	
12253	10796	1270.525188	1.314629;	
12253	12252	782.477226	2.208333;	
12253	12254	1272.561285	0.932981;	
12254	3927	1405.981635	0.299790;	
12254	7465	1392.881144	0.088060;	
12254	10797	542.960938	0.196129;	
12254	12253	1512.083066	1.001504;	
12255	7464	1270.151873	0.444988;	
12255	7465	2184.376666	0.698426;	
12255	10792	2242.858440	1.947462;	
12255	10798	581.047590	1.479927;	
12256	2917	1867.959067	0.686445;	
12256	11866	597.114130	3.280311;	
12256	12257	528.096811	1.089099;	
12256	12926	1932.984236	1.093069;	
12257	10172	343.988164	1.236891;	
12257	10175	4.943784	0.715500;	
12257	12256	521.991611	1.767019;	
12257	12258	407.429361	2.491800;	
12258	10173	1405.551250	1.228293;	
12258	11885	1039.430779	0.641433;	
12258	12257	429.335101	2.268634;	
12259	8310	1469.675262	0.116092;	
12259	8442	1723.147915	0.931572;	
12259	10799	1759.009118	0.118317;	
12259	12322	1497.957733	1.007205;	
12260	8310	1000.448465	1.073268;	
12260	10793	2131.699700	1.280162;	
12260	12110	836.743747	1.993310;	
12260	12262	2149.232093	0.449447;	
12261	1825	549.173115	3.048150;	
12261	11870	716.300494	0.980569;	
12261	12271	322.511818	2.059017;	
12262	10527	1512.245150	0.601034;	
12262	10533	1016.963301	1.042489;	
12262	12260	2171.958963	0.451873;	
12262	12263	2003.220853	1.316623;	
12263	8886	1413.278785	1.077317;	
12263	12115	1238.045774	1.424864;	
12263	12262	2166.136007	1.475659;	
12263	12264	1964.232910	1.669101;	
12264	3972	2098.785083	0.476772;	
12264	8441	361.844388	1.540276;	
12264	12116	16.638903	1.365000;	
12264	12263	2164.286345	1.912766;	
12265	3987	134.706783	1.325697;	
12265	3989	370.424466	1.201177;	
12265	8441	1097.785553	0.491823;	
12266	3972	1980.319482	1.171256;	
12266	3989	650.838108	0.806039;	
12266	8885	489.146927	2.009214;	
12266	12267	459.291787	2.013880;	
12266	12270	1126.077285	1.748019;	
12267	3973	769.390818	0.478043;	
12267	10528	905.409546	1.782587;	
12267	10529	1205.985869	0.266171;	
12267	12266	497.407019	2.163137;	
12268	7476	302.914331	0.771612;	
12268	8471	208.143473	1.061076;	
12268	8900	138.198592	0.607502;	
12268	12273	62.580554	0.556543;	
12269	7477	1092.398151	0.831082;	
12269	8900	538.188301	0.315196;	
12269	12270	729.303141	0.882891;	
12270	8912	1206.263148	0.325875;	
12270	10535	1395.998368	0.805012;	
12270	12266	1663.503122	1.775608;	
12270	12269	638.324425	0.660459;	
12271	2920	1028.716392	0.686516;	
12271	10192	379.884666	1.326847;	
12271	11869	1085.307776	1.583782;	
12271	12261	392.147886	1.900983;	
12272	8895	1704.934426	0.615701;	
12272	8912	879.959751	0.590720;	
12272	12275	1299.427726	1.177953;	
12272	12276	1636.400564	1.199671;	
12273	8472	1580.655475	1.059091;	
12273	8895	1734.209138	0.511370;	
12273	10530	395.259327	1.488298;	
12273	12268	189.792316	0.560146;	
12274	2520	1273.251899	0.883912;	
12274	5908	1086.644434	0.830688;	
12274	10221	9.799188	3.960000;	
12275	3976	960.165840	0.565428;	
12275	10530	378.158556	1.147674;	
12275	10536	447.608118	1.149295;	
12275	12272	1771.022145	1.583402;	
12276	8475	727.441503	0.070737;	
12276	8476	2119.705384	0.123112;	
12276	10536	893.847770	1.287349;	
12276	12272	1639.768357	1.201774;	
12277	5909	355.150024	1.282984;	
12277	11915	664.145038	0.698245;	
12277	11982	193.470059	2.262294;	
12278	3977	1067.649563	0.552957;	
12278	10537	1942.989443	0.200670;	
12278	12280	453.660088	1.161034;	
12278	12333	647.374239	1.223445;	
12279	5911	0.884639	1.669500;	
12279	11982	466.080844	1.093865;	
12279	11983	443.808011	1.114087;	
12279	12428	29.316500	0.318000;	
12280	3976	1405.470355	0.598982;	
12280	12278	512.231626	1.183568;	
12280	12281	307.337648	0.292516;	
12280	12282	578.882165	1.151726;	
12281	8894	304.562209	0.787542;	
12281	10537	44.693145	1.125018;	
12281	12280	771.910683	0.295720;	
12282	3975	137.718801	0.662615;	
12282	10531	1016.244713	0.801904;	
12282	12129	389.841662	1.167542;	
12282	12280	618.185183	1.249241;	
12283	2930	0.000000	1.378000;	
12283	5822	626.266739	0.332512;	
12284	8882	565.729323	0.695141;	
12284	10532	555.474952	1.728709;	
12284	12131	1446.217340	1.029034;	
12284	12286	1893.050181	1.186789;	
12285	10287	465.716308	2.127171;	
12285	11441	107.791949	1.345565;	
12285	12417	194.602346	2.185179;	
12286	8894	648.743662	1.013599;	
12286	12284	2277.379410	1.050456;	
12286	12287	1683.713165	1.085269;	
12286	12289	706.697568	1.478534;	
12287	8934	1964.133318	0.483988;	
12287	12096	938.622394	0.246358;	
12287	12286	1835.924531	1.172250;	
12287	12339	1637.004509	1.084147;	
12288	2511	431.553407	1.282587;	
12288	12283	401.854119	0.318042;	
12289	10532	316.114401	1.357991;	
12289	10538	406.113480	1.139447;	
12289	12286	1045.229929	2.185271;	
12289	12292	795.014693	1.158580;	
12290	8858	489.423885	1.106174;	
12290	10325	459.278262	0.528219;	
12290	10532	655.443181	1.443168;	
12290	12292	271.408437	1.388529;	
12291	5833	174.122026	1.243137;	
12291	12288	401.854119	0.980965;	
12291	12296	0.000000	0.874500;	
12291	12385	1.985560	0.585000;	
12292	12289	969.940248	1.545838;	
12292	12290	606.111557	1.439235;	
12292	12293	715.921621	0.635815;	
12292	12294	407.925478	1.417616;	
12293	9195	17.492392	0.562500;	
12293	10325	1814.540889	1.338466;	
12293	12292	1079.573709	0.668555;	
12293	12295	1404.237343	1.111066;	
12294	10538	1235.622155	2.069044;	
12294	12292	553.902067	1.703430;	
12294	12295	966.383066	0.938261;	
12294	12342	852.672498	1.130159;	
12295	9194	1018.164311	0.500083;	
12295	12293	1841.233198	1.439767;	
12295	12294	1010.451461	1.010267;	
12295	12343	1356.176258	1.349719;	
12296	12291	401.854119	0.874672;	
12296	12301	80.393958	0.318183;	
12297	9195	434.577032	0.448161;	
12297	10326	1710.315849	1.420742;	
12297	12298	2610.807477	1.288981;	
12297	12300	276.053332	1.343737;	
12298	10325	323.929463	1.096362;	
12298	12233	2365.553043	1.503564;	
12298	12297	2107.291576	1.078619;	
12298	12299	0.757406	1.033500;	
12299	12234	636.167334	1.644316;	
12299	12298	74.088924	1.033728;	
12299	12300	144.836889	1.856988;	
12300	10327	420.890221	1.621167;	
12300	12297	499.300008	1.740814;	
12300	12299	709.498853	2.081098;	
12301	5846	365.609309	1.012568;	
12301	5847	334.470918	1.238038;	
12301	10217	112.149191	0.662556;	
12301	12296	401.854119	0.432424;	
12302	818	608.180000	0.112500;	
12302	8506	1072.657539	1.129746;	
12302	11015	1520.287559	0.913291;	
12302	11784	1629.804454	2.100426;	
12303	8508	686.125084	1.127163;	
12303	8913	796.788690	6.096078;	
12303	11017	1161.052599	1.243091;	
12303	12304	1952.261335	7.474132;	
12304	8280	2468.247643	1.005329;	
12304	8914	693.735892	0.876270;	
12304	12303	1047.929831	2.207740;	
12305	9772	1039.640453	1.539065;	
12305	9774	566.648361	1.622305;	
12305	10979	1410.907326	1.487594;	
12305	12306	1881.711108	3.007576;	
12306	9771	2111.914773	1.175937;	
12306	10985	1355.272318	2.546111;	
12306	11047	2044.048854	1.598086;	
12306	12305	528.835717	2.192616;	
12307	3938	4074.907607	1.457162;	
12307	9771	1850.174373	1.194369;	
12307	11049	3070.075782	1.704226;	
12307	11050	1074.048570	1.793473;	
12308	1682	1641.970000	0.332500;	
12308	2525	633.884612	2.860052;	
12308	11917	643.781739	1.805039;	
12308	11985	722.031798	4.959358;	
12309	7058	0.000000	0.522500;	
12309	12006	0.000000	2.812500;	
12310	7057	560.762004	0.212552;	
12310	11928	1047.040038	2.880053;	
12310	12389	746.938651	0.882836;	
12311	2513	705.821713	1.165429;	
12311	6313	854.122893	0.077301;	
12311	12430	0.000000	2.925000;	
12312	2202	2142.259203	0.735869;	
12312	10802	1567.684843	1.218975;	
12312	10809	1057.067832	1.397808;	
12312	12313	169.582105	1.067526;	
12313	8891	1589.236133	0.687654;	
12313	10809	1971.535677	0.889206;	
12313	12251	1563.925767	2.357797;	
12313	12312	1156.151738	1.103105;	
12314	3930	1119.013147	1.066744;	
12314	10804	2528.444596	0.399112;	
12314	12315	1526.558609	0.361036;	
12315	8941	819.213583	3.144225;	
12315	9622	529.726874	3.479157;	
12315	10798	571.785308	1.398014;	
12315	12314	1595.913482	0.388578;	
12315	12322	708.479464	7.415857;	
12316	10803	1902.478570	2.768999;	
12316	10804	682.107544	3.913415;	
12316	12317	703.271073	0.374604;	
12316	12318	1475.616366	0.638862;	
12317	8891	1204.943601	1.986292;	
12317	12316	696.176409	0.374461;	
12317	12318	1045.950013	0.594715;	
12317	12319	780.028155	1.595237;	
12318	3931	1055.274640	1.091619;	
12318	10811	1466.291740	0.949798;	
12318	12316	1890.006138	0.789152;	
12318	12317	1270.635023	0.632661;	
12319	2383	1335.484760	1.390559;	
12319	2384	888.045349	0.788996;	
12319	8513	182.009355	0.175002;	
12319	10810	2334.055135	1.848778;	
12319	12218	969.502150	0.752348;	
12319	12317	1415.761788	1.794618;	
12320	8513	1965.683118	1.476422;	
12320	8537	269.449998	0.157007;	
12320	8616	291.816338	0.319226;	
12320	10811	450.497422	2.016837;	
12321	4526	995.747548	0.226516;	
12321	8537	2312.120613	0.440185;	
12322	8482	2387.811384	4.232203;	
12322	12259	1500.891874	1.008484;	
12322	12315	724.018406	7.807087;	
12322	12323	1599.673125	0.649574;	
12323	8442	2364.591211	0.358716;	
12323	10539	2020.183661	0.589978;	
12323	12322	1613.872057	0.654326;	
12323	12324	1790.085770	1.248298;	
12324	10539	135.374857	1.061415;	
12324	12323	1567.950062	1.390011;	
12324	12325	666.229777	0.477455;	
12324	12326	1356.522929	0.332657;	
12325	8886	1615.791661	0.948004;	
12325	8933	680.173312	0.620243;	
12325	12324	507.521691	0.339863;	
12325	12326	1252.934703	0.133846;	
12326	10540	1310.328453	1.885270;	
12326	12324	1195.803228	0.300810;	
12326	12325	1629.735197	0.154978;	
12326	12327	1217.553416	1.725341;	
12327	3981	482.921076	0.829318;	
12327	10534	1357.331766	1.469247;	
12327	12326	1373.567569	1.808289;	
12327	12328	1626.794862	1.405515;	
12328	3988	1055.961211	0.906573;	
12328	8478	1564.820799	0.958042;	
12328	10541	1056.136057	1.009887;	
12328	12327	2137.962041	1.895373;	
12329	5005	9383.827689	2.694879;	
12329	8478	261.889223	0.542292;	
12329	8481	946.945941	0.931802;	
12330	8478	494.995628	0.569253;	
12330	8481	901.768144	0.862215;	
12330	8930	8916.283991	2.049207;	
12331	8476	1865.736552	1.277299;	
12331	8481	3392.819516	0.229506;	
12331	12220	1388.576060	1.045602;	
12331	12332	2079.856743	1.386803;	
12332	3979	2098.076489	1.085956;	
12332	8476	1966.557669	1.744258;	
12332	8477	1501.129141	0.150770;	
12332	12331	2415.133334	1.798582;	
12333	3978	2135.260256	0.578534;	
12333	12278	717.656310	1.296635;	
12333	12334	891.176299	0.237268;	
12333	12335	358.269887	1.170669;	
12334	8935	686.422052	0.968973;	
12334	10537	378.128436	1.263284;	
12334	12333	1763.380741	0.305485;	
12334	12337	61.703762	1.125006;	
12335	2745	1093.635161	0.164486;	
12335	12333	250.160883	1.170159;	
12335	12336	966.380964	0.115543;	
12335	12337	0.227486	0.397500;	
12336	2745	1782.316478	0.278722;	
12336	5015	597.901260	2.034384;	
12336	10543	2728.099993	0.429301;	
12336	12335	711.440468	0.113394;	
12337	10543	213.142146	0.430941;	
12337	12334	291.327972	1.156604;	
